sample_id,stem_id,species,water mas,CPg,wc,NF,NSlf,SL,STm,Pbr,Sbr,P:S,SD.PL,SD.SL,SD.P:S,Pendent 1,Pendent 2,Pendent 3,Pendent 4,Pendent 5,Pendent 6,Pendent 7,Pendent 8,Pendent 9,Pendent 10,Spreading 1,Spreading 2,Spreading 3,Spreading 4,Spreading 5,Spreading 6,Spreading 7,Spreading 8,Spreading 9,Spreading 10,P:S1,P:S2,P:S3,P:S4,P:S5,P:S6,P:S7,P:S8,P:S9,P:S10
s3.15.06.li.1,s3.15.06.Li.1.2,S.lindbergii,,0.01662,13.11070999,75,198,5.842,0.0519,0.759,1.0712,0.738279344,0.109841704,0.189780821,0.199489111,0.681,0.911,0.789,0.84,0.85,0.636,0.587,0.901,0.738,0.657,1.422,0.788,0.859,1.11,1.144,1.285,0.929,1.059,0.919,1.197,0.478902954,1.156091371,0.918509895,0.756756757,0.743006993,0.494941634,0.631862217,0.850802644,0.80304679,0.54887218
s3.15.06.li.1,s3.15.06.Li.1.3,S.lindbergii,,0.02056,16.86284047,56,211,3.569,0.04586,0.725,1.0368,0.704472648,0.106175327,0.107435376,0.11756349,0.594,0.891,0.775,0.744,0.681,0.692,0.801,0.529,0.689,0.854,1.03,1.035,1.051,1.055,0.95,1.092,0.848,1.001,1.011,1.295,0.576699029,0.860869565,0.737392959,0.70521327,0.716842105,0.633699634,0.944575472,0.528471528,0.681503462,0.659459459
s3.15.06.li.1,s3.15.06.Li.1.4,S.lindbergii,,0.02978,16.52787105,39,127,2.48,0.04303,0.8987,1.1323,0.812965644,0.142430369,0.190694546,0.189645957,0.996,0.847,1.129,0.748,1.027,0.805,1.108,0.769,0.794,0.764,1.036,1.121,1.437,1.141,1.48,1.041,0.84,0.928,1.196,1.103,0.961389961,0.755575379,0.785664579,0.655565294,0.693918919,0.773294909,1.319047619,0.828663793,0.663879599,0.692656392
s3.15.06.li.1,s3.15.06.Li.1.5,S.lindbergii,,0.02071,16.57170449,52,197,3.164,0.0477,0.828,1.1568,0.744413021,0.083197356,0.215434816,0.165227167,0.707,0.894,0.796,0.841,0.766,1.025,0.818,0.843,0.839,0.751,0.603,1.371,1.375,1.056,1.277,1.273,1.083,1.109,1.132,1.289,1.172470978,0.652078775,0.578909091,0.796401515,0.599843383,0.805184603,0.755309326,0.760144274,0.741166078,0.582622188
s3.15.06.li.2,s3.15.06.Li.2.1,S.lindbergii,,0.02272,18.33626761,83,285,5.26,0.06085,1,0.9956,1.031948526,0.169832859,0.188876785,0.230339374,0.858,1.229,1,0.715,1.004,0.735,1.051,1.096,1.2,1.112,0.807,1.107,1.155,1.005,0.765,0.902,1.416,1.04,0.968,0.791,1.063197026,1.110207769,0.865800866,0.711442786,1.312418301,0.814855876,0.742231638,1.053846154,1.239669421,1.405815424
s3.15.06.li.2,s3.15.06.Li.2.2,S.lindbergii,,0.02295,18.71895425,74,259,4.013,0.06246,1.1488,0.9059,1.29381368,0.182943598,0.169078946,0.22984984,0.857,1.211,1.073,0.942,1.44,1.343,1.199,0.956,1.335,1.132,0.754,0.897,1.345,0.892,1.05,0.847,0.874,0.716,0.831,0.853,1.136604775,1.350055741,0.797769517,1.056053812,1.371428571,1.585596222,1.371853547,1.335195531,1.606498195,1.327080891
s3.15.06.li.2,s3.15.06.Li.2.3,S.lindbergii,,0.01004,16.98207171,64,233,4.348,0.03019,0.6688,0.8539,0.801576592,0.074132044,0.147380765,0.132981427,0.847,0.616,0.683,0.682,0.612,0.695,0.597,0.663,0.576,0.717,0.839,0.686,0.752,1.123,0.959,0.793,0.647,1.023,0.759,0.958,1.009535161,0.897959184,0.908244681,0.60730187,0.638164755,0.876418663,0.922720247,0.648093842,0.758893281,0.748434238
s3.15.06.li.2,s3.15.06.Li.2.4,S.lindbergii,,0.01204,17.49169435,66,222,4.281,0.03039,0.6588,0.7963,0.834882251,0.06839269,0.081025983,0.114011508,0.672,0.623,0.76,0.74,0.671,0.72,0.556,0.544,0.632,0.67,0.858,0.856,0.941,0.748,0.663,0.756,0.878,0.705,0.781,0.777,0.783216783,0.727803738,0.807651435,0.989304813,1.012066365,0.952380952,0.633257403,0.771631206,0.80921895,0.862290862
s3.15.06.li.2,s3.15.06.Li.2.5,S.lindbergii,,0.01781,16.76586188,78,263,5.578,0.05949,0.9208,0.9571,0.972764689,0.086373376,0.106012688,0.137519854,0.928,1,0.873,0.87,0.733,0.916,1.047,0.873,0.953,1.015,0.833,0.779,0.894,0.936,0.956,1.106,1.146,0.946,0.965,1.01,1.114045618,1.283697047,0.976510067,0.929487179,0.766736402,0.828209765,0.913612565,0.922832981,0.987564767,1.004950495
s3.17.05.li.1,s3.17.05.Li.1.1,S.lindbergii,,0.01745,14.30372493,59,202,6.551,0.03455,0.7055,0.7844,0.918611308,0.136961491,0.154547857,0.201610911,0.915,0.722,0.807,0.902,0.555,0.709,0.713,0.548,0.695,0.489,0.656,0.671,0.878,0.996,0.817,1.099,0.761,0.654,0.708,0.604,1.394817073,1.076005961,0.919134396,0.90562249,0.679314565,0.645131938,0.936925099,0.837920489,0.981638418,0.809602649
s3.17.05.li.1,s3.17.05.Li.1.2,S.lindbergii,,0.02011,13.05818001,41,138,6.034,0.02179,0.6679,0.8182,0.819129567,0.116114125,0.101476894,0.117005697,0.884,0.644,0.51,0.821,0.662,0.665,0.577,0.751,0.651,0.514,0.905,0.925,0.835,0.977,0.837,0.755,0.751,0.865,0.642,0.69,0.97679558,0.696216216,0.610778443,0.840327533,0.790919952,0.880794702,0.768308921,0.868208092,1.014018692,0.744927536
s3.17.05.li.1,s3.17.05.Li.1.3,S.lindbergii,,0.02052,13.20662768,20,64,4.094,0.01054,0.7527,0.8414,0.937264063,0.144371777,0.193047248,0.288063094,0.86,0.687,0.882,0.911,0.569,0.822,0.875,0.604,0.828,0.489,1.035,0.786,1.117,0.945,0.809,0.613,1.1,0.753,0.513,0.743,0.830917874,0.874045802,0.78961504,0.964021164,0.703337454,1.340946166,0.795454545,0.802124834,1.614035088,0.658142665
s3.17.05.li.1,s3.17.05.Li.1.4,S.lindbergii,,0.00986,13.66125761,32,97,5.013,0.02615,0.8983,0.9761,0.942035066,0.130279737,0.181469254,0.172374312,0.659,0.912,0.857,0.88,1.09,0.908,0.889,0.746,1.121,0.921,0.823,0.828,1.022,1.098,0.932,0.767,1.336,0.742,1.068,1.145,0.80072904,1.101449275,0.838551859,0.801457195,1.169527897,1.183833116,0.665419162,1.005390836,1.049625468,0.804366812
s3.17.05.li.1,s3.17.05.Li.1.5,S.lindbergii,,0.01226,15.04893964,34,99,5.372,0.03351,0.846,1.0172,0.829601859,0.117325189,0.093130876,0.063923103,1.008,1.001,0.958,0.679,0.719,0.9,0.884,0.792,0.825,0.694,1.157,1.062,1.141,0.982,0.936,1.071,1.08,0.927,0.948,0.868,0.871218669,0.942561205,0.839614373,0.691446029,0.768162393,0.840336134,0.818518519,0.854368932,0.870253165,0.799539171
s3.18.05.cu.1,s3.18.05.Cu.1.1,S.cuspidatum,,0.02444,27.54091653,65,164,5.736,0.05546,0.9594,1.1122,0.87322933,0.086457157,0.135166416,0.113831925,1.036,0.868,0.908,1.117,1.039,0.842,1.014,0.873,0.982,0.915,1.006,1.221,0.828,1.241,1.293,1.159,1.17,0.996,1.176,1.032,1.029821074,0.710892711,1.096618357,0.90008058,0.803557618,0.726488352,0.866666667,0.876506024,0.835034014,0.886627907
s3.18.05.cu.1,s3.18.05.Cu.1.2,S.cuspidatum,,0.01174,30.51107325,98,249,11.395,0.05376,0.7477,0.9531,0.780160955,0.160805504,0.110448585,0.123142641,0.748,0.459,0.728,0.907,0.629,1.068,0.734,0.727,0.612,0.865,1.038,0.718,1.091,1.07,0.889,0.973,0.95,0.934,0.831,1.037,0.72061657,0.639275766,0.667277727,0.847663551,0.707536558,1.097636177,0.772631579,0.778372591,0.736462094,0.834136933
s3.18.05.cu.1,s3.18.05.Cu.1.3,S.cuspidatum,,0.01142,30.74430823,62,150,5.684,0.03441,0.7529,0.9723,0.777942986,0.098229782,0.06762847,0.117823089,0.642,0.821,0.544,0.739,0.685,0.772,0.827,0.875,0.771,0.853,1.007,1.128,0.943,0.958,0.936,0.996,1.033,0.892,0.933,0.897,0.637537239,0.727836879,0.576882291,0.771398747,0.731837607,0.775100402,0.800580833,0.980941704,0.826366559,0.950947603
s3.18.05.cu.1,s3.18.05.Cu.1.4,S.cuspidatum,,0.01941,21.73621844,22,79,3.401,0.01496,0.7755,1.0729,0.724742238,0.070623296,0.075831985,0.069770537,0.888,0.661,0.858,0.792,0.773,0.772,0.651,0.76,0.806,0.794,1.197,0.992,0.984,0.993,1.056,1.194,1.04,1.087,1.139,1.047,0.741854637,0.666330645,0.87195122,0.797583082,0.732007576,0.646566164,0.625961538,0.699172033,0.707638279,0.758357211
s3.18.05.cu.1,s3.18.05.Cu.1.5,S.cuspidatum,,0.0151,28.23178808,34,121,4.219,0.02248,0.7441,0.9138,0.817660354,0.045848555,0.050816926,0.078763001,0.713,0.728,0.713,0.822,0.813,0.798,0.733,0.73,0.69,0.701,0.94,0.871,0.894,0.826,0.964,0.885,1.007,0.909,0.96,0.882,0.758510638,0.835820896,0.79753915,0.995157385,0.843360996,0.901694915,0.727904667,0.803080308,0.71875,0.79478458
s3.19.05.cu.1,s3.19.05.Cu.1.1,S.cuspidatum,,0.00894,22.08053691,61,83,3.925,0.02547,0.6399,0.7179,0.920595724,0.131532848,0.104694269,0.275760151,0.701,0.552,0.69,0.807,0.889,0.504,0.501,0.691,0.584,0.48,0.821,0.87,0.585,0.53,0.761,0.599,0.773,0.744,0.722,0.774,0.853836784,0.634482759,1.179487179,1.522641509,1.168199737,0.841402337,0.648124191,0.928763441,0.808864266,0.620155039
s3.19.05.cu.1,s3.19.05.Cu.1.2,S.cuspidatum,,0.01012,25.42490119,52,42,2.173,0.0211,0.6397,0.7478,0.873378373,0.105147563,0.137865732,0.176466695,0.728,0.606,0.674,0.6,0.741,0.523,0.673,0.837,0.506,0.509,0.944,0.565,0.787,0.757,0.949,0.71,0.902,0.633,0.652,0.579,0.771186441,1.072566372,0.856416773,0.792602378,0.780821918,0.736619718,0.746119734,1.322274882,0.77607362,0.8791019
s3.19.05.cu.1,s3.19.05.Cu.1.3,S.cuspidatum,,0.0099,25.46464646,58,48,2.234,0.02398,0.6481,0.8723,0.758575322,0.095480312,0.12468765,0.163662861,0.677,0.687,0.594,0.87,0.664,0.599,0.496,0.592,0.589,0.713,0.818,1.082,0.757,0.751,1.041,0.701,0.883,0.983,0.784,0.923,0.827628362,0.634935305,0.784676354,1.158455393,0.637848223,0.854493581,0.561721404,0.602238047,0.75127551,0.77248104
s3.19.05.cu.1,s3.19.05.Cu.1.4,S.cuspidatum,,0.01244,24.17202572,34,77,2.783,0.01464,0.6099,0.8019,0.76760197,0.079283605,0.126647898,0.077925989,0.672,0.612,0.69,0.566,0.514,0.696,0.572,0.735,0.545,0.497,0.829,0.949,0.805,0.826,0.664,0.948,0.615,0.995,0.722,0.666,0.810615199,0.644889357,0.857142857,0.685230024,0.774096386,0.734177215,0.930081301,0.738693467,0.754847645,0.746246246
s3.19.05.cu.1,s3.19.05.Cu.1.5,S.cuspidatum,,0.01259,23.63780778,56,95,2.574,0.02502,0.5618,0.7772,0.73159084,0.132599246,0.157676124,0.150610965,0.296,0.452,0.809,0.497,0.638,0.63,0.472,0.646,0.57,0.608,0.654,0.607,0.892,0.59,0.835,1.124,0.851,0.798,0.616,0.805,0.452599388,0.744645799,0.906950673,0.842372881,0.764071856,0.560498221,0.554641598,0.80952381,0.925324675,0.755279503
s3.19.05.li.1,s3.19.05.Li.1.1,S.lindbergii,,0.0182,18.50549451,67,121,3.4,0.07056,0.8298,0.8945,0.936983549,0.066881687,0.089771098,0.117350239,0.936,0.778,0.857,0.721,0.916,0.736,0.87,0.821,0.82,0.843,0.953,0.861,0.957,0.802,0.829,1.067,0.82,0.931,0.761,0.964,0.982161595,0.903600465,0.895506792,0.899002494,1.104945718,0.689784442,1.06097561,0.881847476,1.077529566,0.874481328
s3.19.05.li.1,s3.19.05.Li.1.2,S.lindbergii,,0.03697,17.72247768,40,125,3.846,0.02397,0.6688,0.6776,0.988129859,0.133230477,0.088130812,0.145665149,0.622,0.619,0.879,0.93,0.699,0.682,0.661,0.57,0.491,0.535,0.668,0.576,0.713,0.888,0.678,0.606,0.697,0.651,0.733,0.566,0.931137725,1.074652778,1.232819074,1.047297297,1.030973451,1.125412541,0.948350072,0.875576037,0.669849932,0.945229682
s3.19.05.li.1,s3.19.05.Li.1.3,S.lindbergii,,0.02103,17.41797432,89,117,5.665,0.07806,0.9115,0.9847,0.956693783,0.165944117,0.225866797,0.206241386,0.782,0.995,1.125,0.91,0.885,0.833,0.995,1.214,0.668,0.708,0.767,1,1.011,1.124,0.657,0.763,0.949,1.493,0.942,1.141,1.019556714,0.995,1.112759644,0.809608541,1.347031963,1.091743119,1.048472076,0.81312793,0.709129512,0.620508326
s3.19.05.li.1,s3.19.05.Li.1.4,S.lindbergii,,0.01938,16.82146543,61,154,4.865,0.04505,0.829,0.8542,0.988505015,0.115199826,0.113191696,0.196574467,0.839,0.936,1.063,0.925,0.733,0.815,0.697,0.659,0.791,0.832,0.626,0.941,0.805,0.832,0.799,1.005,0.902,0.742,1.01,0.88,1.340255591,0.994686504,1.320496894,1.111778846,0.917396746,0.810945274,0.772727273,0.888140162,0.783168317,0.945454545
s3.19.05.li.1,s3.19.05.Li.1.5,S.lindbergii,,0.03895,17.20154044,73,190,4.335,0.09649,0.9445,1.0633,0.922433485,0.119220174,0.226108403,0.217796851,0.856,0.936,0.943,0.771,0.746,1.004,1.103,1.032,0.941,1.113,1.323,1.123,0.979,0.941,0.853,1.07,0.765,0.893,1.12,1.566,0.647014361,0.833481745,0.963227783,0.819341126,0.874560375,0.938317757,1.441830065,1.155655095,0.840178571,0.710727969
s3.23.05.cu.1,s3.23.05.Cu.1.1,S.cuspidatum,,0.01816,29.75220264,54,107,3.713,0.0444,0.9283,1.0881,0.85374205,0.219178945,0.093888711,0.193166021,1.23,0.972,1.027,0.62,0.571,0.819,1.275,0.969,0.801,0.999,1.095,1.13,1.008,0.926,1.1,1.177,1.112,1.274,0.987,1.072,1.123287671,0.860176991,1.018849206,0.669546436,0.519090909,0.695836873,1.146582734,0.760596546,0.811550152,0.931902985
s3.23.05.cu.1,s3.23.05.Cu.1.2,S.cuspidatum,,0.02114,30.17029328,65,121,3.854,0.04205,0.7509,1.0047,0.748645209,0.089463344,0.082868631,0.083489831,0.782,0.757,0.757,0.837,0.67,0.763,0.542,0.725,0.786,0.89,0.968,1,0.973,0.917,0.936,1.075,0.894,1.029,1.182,1.073,0.80785124,0.757,0.778006166,0.912758997,0.715811966,0.709767442,0.606263982,0.704567541,0.664974619,0.82945014
s3.23.05.cu.1,s3.23.05.Cu.1.3,S.cuspidatum,,0.00697,34.61979914,25,49,2.303,0.00679,0.5755,0.7596,0.765984938,0.097615829,0.1424747,0.099021918,0.766,0.463,0.49,0.667,0.444,0.602,0.486,0.604,0.632,0.601,1.073,0.833,0.648,0.921,0.572,0.703,0.68,0.778,0.754,0.634,0.7138863,0.555822329,0.75617284,0.724212812,0.776223776,0.856330014,0.714705882,0.776349614,0.838196286,0.947949527
s3.23.05.cu.1,s3.23.05.Cu.1.4,S.cuspidatum,,0.01046,26.21414914,49,128,5.258,0.02153,0.6649,0.8049,0.84292424,0.129532583,0.13814011,0.172335884,0.71,0.562,0.741,0.507,0.582,0.801,0.914,0.7,0.656,0.476,0.858,0.827,1.003,0.621,0.587,0.792,0.92,0.645,0.825,0.971,0.827505828,0.679564692,0.738783649,0.816425121,0.991482112,1.011363636,0.993478261,1.085271318,0.795151515,0.490216272
s3.23.05.cu.1,s3.23.05.Cu.1.5,S.cuspidatum,,0.01845,30.93766938,68,153,7.059,0.03859,0.772,0.9763,0.791979979,0.155409781,0.140078585,0.113998216,0.83,0.59,0.71,0.641,1.099,0.795,0.604,0.693,0.977,0.781,1.08,0.854,1.049,0.883,1.128,0.87,0.995,0.783,1.248,0.873,0.768518519,0.690866511,0.676835081,0.725934315,0.97429078,0.913793103,0.607035176,0.885057471,0.782852564,0.894616266
s3.23.05.li.1,s3.23.05.Li.1.1,S.lindbergii,,0.01216,15.78125,37,192,5.516,0.01216,1.2252,1.0015,1.329569591,0.187640507,0.294765076,0.420652965,1.095,1.343,0.979,1.578,1.273,1.191,1.385,1.269,1.238,0.901,0.763,0.674,0.625,0.805,1.457,1.5,0.986,1.185,0.879,1.141,1.435124509,1.992581602,1.5664,1.960248447,0.873713109,0.794,1.404665314,1.070886076,1.408418658,0.789658195
s3.23.05.li.1,s3.23.05.Li.1.2,S.lindbergii,,0.0314,15.25477707,38,123,3.877,0.0314,1.0319,1.2239,0.872572351,0.119387143,0.225902833,0.177739657,1.096,1.01,1.186,1.264,1.026,0.998,0.976,0.95,1.001,0.812,1.392,1.271,1.346,1.393,0.92,1.194,1.265,0.987,0.858,1.613,0.787356322,0.794649882,0.881129272,0.907394113,1.115217391,0.835845896,0.771541502,0.962512665,1.166666667,0.503409795
s3.23.05.li.1,s3.23.05.Li.1.3,S.lindbergii,,0.03173,16.87677277,35,172,4.504,0.03173,0.9329,1.0072,0.960384329,0.118998697,0.192243491,0.227677586,0.994,0.962,0.811,1.002,1.001,1.156,0.927,0.692,0.864,0.92,1.323,1.004,1.08,0.793,0.995,0.816,1.177,0.768,1.271,0.845,0.751322751,0.958167331,0.750925926,1.263556116,1.006030151,1.416666667,0.787595582,0.901041667,0.679779701,1.088757396
s3.23.05.li.1,s3.23.05.Li.1.4,S.lindbergii,,0.03851,17.26824202,31,173,4.832,0.03851,1.079,1.0222,1.099580896,0.112232794,0.236469364,0.227047939,1.203,0.967,1.118,1.14,0.881,0.946,1.008,1.215,1.14,1.172,0.801,0.785,1.161,0.782,0.814,0.867,1.281,1.492,1.081,1.158,1.501872659,1.231847134,0.962962963,1.457800512,1.082309582,1.0911188,0.786885246,0.814343164,1.054579093,1.01208981
s3.23.05.li.1,s3.23.05.Li.1.5,S.lindbergii,,0.02548,15.52590267,36,112,3.346,0.02548,0.7399,0.8753,0.880719761,0.133928675,0.17144973,0.264543174,0.842,0.616,0.501,0.787,0.954,0.786,0.617,0.904,0.711,0.681,0.538,0.96,0.774,1.144,0.906,1.102,0.717,0.932,0.779,0.901,1.565055762,0.641666667,0.647286822,0.687937063,1.052980132,0.713248639,0.860529986,0.969957082,0.912708601,0.755826859
s3.24.05.cu.1,s3.24.05.Cu.1.1,S.cuspidatum,,0.0203,28.36453202,44,85,1.663,0.00897,0.4186,0.5391,0.806014742,0.080855674,0.101191353,0.227055701,0.357,0.425,0.345,0.505,0.365,0.376,0.598,0.345,0.381,0.489,0.529,0.618,0.431,0.574,0.37,0.612,0.449,0.546,0.741,0.521,0.674858223,0.687702265,0.800464037,0.879790941,0.986486486,0.614379085,1.331848552,0.631868132,0.51417004,0.938579655
s3.24.05.cu.1,s3.24.05.Cu.1.2,S.cuspidatum,,0.01537,32.27716331,46,110,2.678,0.02683,0.803,0.8484,1.000376497,0.147001361,0.173104131,0.335371747,0.616,0.816,0.606,0.592,0.871,1.046,0.829,0.977,0.854,0.823,0.9,1.095,0.995,0.644,0.798,0.614,0.724,0.672,0.953,1.089,0.684444444,0.745205479,0.609045226,0.919254658,1.091478697,1.703583062,1.145027624,1.453869048,0.896117524,0.75573921
s3.24.05.cu.1,s3.24.05.Cu.1.3,S.cuspidatum,,0.0066,29.33333333,57,106,2.237,0.01789,0.5778,0.6593,0.877211981,0.10353724,0.076340094,0.123673366,0.413,0.718,0.756,0.491,0.604,0.447,0.569,0.634,0.57,0.576,0.651,0.749,0.804,0.577,0.698,0.632,0.647,0.683,0.629,0.523,0.634408602,0.958611482,0.940298507,0.850953206,0.865329513,0.707278481,0.879443586,0.928257687,0.906200318,1.101338432
s3.24.05.cu.1,s3.24.05.Cu.1.4,S.cuspidatum,,0.0115,30.28695652,50,90,2.113,0.01665,0.6502,0.6969,0.934860399,0.100243504,0.090796971,0.107708504,0.65,0.771,0.451,0.626,0.626,0.678,0.798,0.531,0.739,0.632,0.682,0.902,0.582,0.705,0.721,0.657,0.727,0.561,0.668,0.764,0.953079179,0.854767184,0.774914089,0.887943262,0.868238558,1.03196347,1.097661623,0.946524064,1.106287425,0.827225131
s3.24.05.cu.1,s3.24.05.Cu.1.5,S.cuspidatum,,0.0209,26.50239234,65,154,3.327,0.03755,0.6863,0.7807,0.906289493,0.077441655,0.150025365,0.190842137,0.697,0.568,0.801,0.775,0.622,0.714,0.788,0.658,0.619,0.621,0.663,0.635,1.13,0.889,0.834,0.688,0.573,0.809,0.776,0.81,1.051282051,0.894488189,0.708849558,0.871766029,0.745803357,1.037790698,1.37521815,0.813349815,0.797680412,0.766666667
s3.24.05.li.1,s3.24.05.Li.1.1,S.lindbergii,,0.01985,13.41561713,52,168,7.269,0.03804,0.9567,0.8973,1.084279277,0.138908639,0.14049274,0.166459285,0.933,0.746,1.121,0.923,0.931,0.984,0.732,1.21,0.97,1.017,0.852,0.979,0.931,0.816,1.083,0.884,0.541,0.971,0.901,1.015,1.095070423,0.762002043,1.204081633,1.131127451,0.859649123,1.113122172,1.353049908,1.246138002,1.076581576,1.001970443
s3.24.05.li.1,s3.24.05.Li.1.2,S.lindbergii,,0.02336,13.19349315,52,176,6.434,0.03641,0.9926,0.938,1.071774627,0.139546551,0.152476883,0.146461556,0.877,1.003,0.981,1.128,0.734,1.164,1.147,1.096,0.814,0.982,0.746,0.836,0.826,0.995,0.985,1.276,1.008,0.915,0.748,1.045,1.175603217,1.199760766,1.187651332,1.133668342,0.745177665,0.912225705,1.137896825,1.197814208,1.088235294,0.939712919
s3.24.05.li.1,s3.24.05.Li.1.3,S.lindbergii,,0.02253,13.27119396,35,128,4.315,0.01949,0.7982,0.8726,0.920437874,0.115171003,0.120470909,0.109135598,0.809,0.895,0.726,0.606,0.668,0.807,0.768,0.991,0.954,0.758,0.765,0.78,0.842,0.651,0.788,0.905,0.971,1.04,1.008,0.976,1.05751634,1.147435897,0.862232779,0.930875576,0.847715736,0.891712707,0.790937178,0.952884615,0.946428571,0.776639344
s3.24.05.li.1,s3.24.05.Li.1.4,S.lindbergii,,0.01652,12.60290557,41,128,6.742,0.01732,0.8323,0.9496,0.892422133,0.10835871,0.131651206,0.157969907,0.751,0.788,1.033,0.807,0.78,0.641,0.97,0.805,0.822,0.926,0.64,1.121,0.938,0.863,1.084,0.912,1.015,1.051,0.881,0.991,1.1734375,0.7029438,1.101279318,0.935110081,0.719557196,0.702850877,0.955665025,0.765937203,0.933030647,0.934409687
s3.24.05.li.1,s3.24.05.Li.1.5,S.lindbergii,,0.01307,13.97857689,35,121,4.957,0.02305,0.9521,1.0159,0.950228328,0.133759074,0.15783881,0.137591079,0.897,0.992,1.207,1.042,0.922,0.824,0.812,0.786,1.137,0.902,1.063,1.188,1.003,1.036,1.25,0.814,0.818,0.769,1.066,1.152,0.843838194,0.835016835,1.203389831,1.005791506,0.7376,1.012285012,0.992665037,1.022106632,1.066604128,0.782986111
s3.31.05.li.1,s3.31.05.Li.1.1,S.lindbergii,,0.02945,17.77249576,85,217,5.733,0.07988,0.9744,0.838,1.184725157,0.068655954,0.099789779,0.201222152,1.049,0.992,0.916,0.975,1.035,0.882,0.897,0.891,1.044,1.063,0.885,0.827,0.781,0.921,0.645,0.84,1.023,0.875,0.721,0.862,1.185310734,1.199516324,1.172855314,1.058631922,1.604651163,1.05,0.876832845,1.018285714,1.447988904,1.233178654
s3.31.05.li.1,s3.31.05.Li.1.2,S.lindbergii,,0.00979,20.26557712,111,217,6.116,0.11524,1.0119,1.1617,0.903727766,0.18323343,0.304146363,0.185296928,1.086,1.02,0.853,0.696,0.834,1.385,1.019,1.19,1.053,0.983,1.646,1.231,1.028,1.014,0.804,1.692,1.152,1.333,0.967,0.75,0.659781288,0.828594639,0.829766537,0.686390533,1.037313433,0.81855792,0.884548611,0.892723181,1.08893485,1.310666667
s3.31.05.li.1,s3.31.05.Li.1.3,S.lindbergii,,0.02492,19.83948636,126,360,10.223,0.09493,0.8431,0.8843,0.968813937,0.095256968,0.143369488,0.134668387,0.887,0.834,0.855,0.871,0.954,0.675,0.797,0.87,0.695,0.993,0.803,1.031,0.916,0.792,0.826,0.672,0.767,0.881,0.953,1.202,1.104607721,0.808923375,0.933406114,1.099747475,1.15496368,1.004464286,1.039113429,0.987514188,0.729275971,0.826123128
s3.31.05.li.1,s3.31.05.Li.1.4,S.lindbergii,,0.02752,18.84084302,53,178,4.441,0.03548,0.8176,0.8206,1.005097055,0.133103869,0.13659224,0.134258046,0.774,0.942,0.902,0.868,0.648,0.595,0.791,0.744,0.839,1.073,0.837,1.003,1.075,0.7,0.748,0.621,0.689,0.835,0.78,0.918,0.924731183,0.939182453,0.839069767,1.24,0.86631016,0.958132045,1.148040639,0.891017964,1.075641026,1.168845316
s3.31.05.li.1,s3.31.05.Li.1.5,S.lindbergii,,0.03114,18.32691073,94,284,7.208,0.05426,0.6953,0.737,0.956484235,0.078635933,0.108328205,0.143278934,0.774,0.673,0.694,0.785,0.784,0.748,0.551,0.718,0.641,0.585,0.94,0.755,0.777,0.876,0.625,0.612,0.622,0.812,0.688,0.663,0.823404255,0.891390728,0.893178893,0.896118721,1.2544,1.222222222,0.88585209,0.884236453,0.931686047,0.882352941
